,CH10,CH9
9573,284,125
9574,271,121
9575,253,129
9576,256,123
9577,238,128
9578,241,129
9579,230,120
9580,251,123
9581,263,127
9582,274,118
9583,270,116
9584,275,116
9585,1456,128
9586,2962,124
9587,4146,107
9588,5134,105
9589,5995,76
9590,6663,78
9591,7371,73
9592,7961,66
9593,6328,82
9594,4891,64
9595,3626,93
9596,812,107
9597,621,112
9598,472,117
9599,347,122
9600,323,347
9601,325,686
9602,323,974
9603,324,1199
9604,325,1388
9605,324,1529
9606,319,1654
9607,318,1787
9608,321,1518
9609,319,1207
9610,320,905
9611,322,636
9612,323,446
9613,322,302
9614,327,182
9615,367,146
9616,439,141
9617,493,139
9618,544,137
9619,0,138
9620,0,143
9621,0,136
9622,0,145
9623,0,143
9624,0,139
9625,0,138
9626,0,140
9627,0,140
9628,0,167
9629,0,161
9630,0,169
9631,106,185
9632,210,205
9633,297,217
9634,331,99
9635,333,0
9636,331,0
9637,334,0
9638,755,0
9639,690,0
9640,1315,0
9641,2115,0
9642,3194,0
9643,4080,0
9644,4943,0
9645,5680,0
9646,5577,0
9647,4576,28
9648,3619,115
9649,3079,155
9650,2207,159
9651,1448,159
9652,832,155
9653,654,156
9654,572,161
9655,414,159
9656,142,162
9657,138,601
9658,183,1569
9659,228,2684
9660,265,3429
9661,300,4624
9662,327,5291
9663,338,5678
9664,349,4988
9665,346,4192
9666,349,3162
9667,350,2211
9668,349,678
9669,352,32
9670,572,0
9671,903,0
9672,1049,0
9673,1194,0
9674,1292,4
9675,1398,41
9676,1455,74
9677,1476,98
9678,1343,117
9679,1235,126
9680,1102,130
9681,934,132
9682,849,129
9683,792,128
9684,664,128
9685,562,129
9686,466,129
9687,388,129
9688,322,131
9689,321,166
9690,325,485
9691,325,656
9692,329,690
9693,334,695
9694,336,716
9695,338,831
9696,337,990
9697,339,1121
9698,339,1131
9699,340,968
9700,337,792
9701,336,555
9702,331,399
9703,336,306
9704,336,235
9705,337,196
9706,337,197
9707,339,153
9708,509,140
9709,442,137
9710,399,138
9711,496,139
9712,348,135
9713,782,0
9714,877,0
9715,899,0
9716,438,138
9717,326,139
9718,375,134
9719,329,226
9720,956,0
9721,965,0
9722,856,0
9723,997,0
9724,888,0
9725,982,0
9726,0,0
9727,0,0
9728,0,0
9729,0,0
9730,0,0
9731,0,0
9732,0,0
9733,0,0
9734,0,0
9735,0,0
9736,0,0
9737,0,0
9738,71,0
9739,836,0
9740,1268,0
9741,1312,0
9742,1146,0
9743,1353,0
9744,1211,0
9745,1214,0
9746,1360,0
9747,1301,0
9748,1264,0
9749,1220,0
9750,1200,0
9751,1140,0
9752,985,0
9753,447,0
9754,444,34
9755,431,128
9756,363,137
9757,251,138
9758,198,137
9759,128,139
9760,77,143
9761,51,146
9762,11,142
9763,0,141
9764,62,132
9765,120,140
9766,158,137
9767,215,135
9768,249,134
9769,247,141
9770,281,148
9771,285,92
9772,283,7
9773,277,0
9774,293,0
9775,287,0
9776,276,0
9777,279,0
9778,283,0
9779,258,0
9780,2652,86
9781,1796,93
9782,1107,102
9783,545,120
9784,342,965
9785,338,2749
9786,338,4303
9787,335,5625
9788,336,6652
9789,327,7482
9790,323,8267
9791,318,9148
9792,313,7448
9793,314,5634
9794,319,4077
9795,322,2792
9796,325,1796
9797,333,1017
9798,332,390
9799,487,125
9800,898,113
9801,1205,111
9802,1490,106
9803,1725,100
9804,1901,96
9805,2031,95
9806,2178,92
9807,1954,88
9808,1739,80
9809,1528,72
9810,1130,88
9811,635,91
9812,585,90
9813,294,182
9814,329,64
9815,435,47
9816,298,7784
9817,296,8476
9818,297,8851
9819,299,9291
9820,293,8455
9821,289,6518
9822,294,4802
9823,299,3363
9824,301,2306
9825,309,1412
9826,318,683
9827,329,167
9828,730,147
9829,1111,157
9830,1427,144
9831,1680,156
9832,1885,144
9833,2047,162
9834,2157,146
9835,2050,163
9836,1627,165
9837,1286,158
9838,1016,163
9839,787,190
9840,602,177
9841,450,196
9842,334,198
9843,326,530
9844,324,906
9845,324,1225
9846,323,1468
9847,302,7323
9848,291,8208
9849,301,8753
9850,288,8603
9851,318,1494
9852,319,1160
9853,318,895
9854,321,662
9855,321,492
9856,323,384
9857,323,246
9858,388,261
9859,466,240
9860,538,265
9861,0,268
9862,0,238
9863,0,241
9864,0,274
9865,0,247
9866,0,248
9867,0,283
9868,0,256
9869,0,292
9870,0,299
9871,0,271
9872,0,305
9873,0,326
9874,0,442
9875,43,468
9876,282,66
9877,289,0
9878,290,0
9879,287,0
9880,291,0
9881,296,0
9882,290,0
9883,287,0
9884,291,0
9885,287,0
9886,287,0
9887,305,0
9888,307,0
9889,315,21
9890,316,127
9891,300,178
9892,239,171
9893,176,167
9894,135,174
9895,85,164
9896,61,162
9897,24,161
9898,4,154
9899,47,157
9900,114,152
9901,165,155
9902,207,140
9903,243,142
9904,275,146
9905,293,139
9906,313,132
9907,313,70
9908,315,8
9909,314,0
9910,311,0
9911,325,0
9912,315,0
9913,320,0
9914,318,0
9915,310,0
9916,2056,86
9917,1379,103
9918,836,101
9919,390,105
9920,340,1220
9921,336,2599
9922,331,3712
9923,325,4629
9924,325,5361
9925,323,5967
9926,321,6435
9927,319,6294
9928,323,4905
9929,322,3711
9930,330,2693
9931,325,1865
9932,326,1203
9933,329,655
9934,330,207
9935,540,121
9936,846,116
9937,1097,113
9938,1306,109
9939,1477,107
9940,1610,106
9941,1721,99
9942,1758,97
9943,1424,97
9944,1137,97
9945,906,102
9946,721,104
9947,568,105
9948,447,104
9949,347,105
9950,318,288
9951,317,604
9952,311,861
9953,308,1069
9954,304,1232
9955,850,0
9956,983,0
9957,998,0
9958,1010,0
9959,903,0
9960,1044,0
9961,1061,0
9962,1085,0
9963,1093,0
9964,1110,0
9965,1131,0
9966,1167,0
9967,1042,0
9968,1060,0
9969,985,0
9970,791,0
9971,632,0
9972,490,0
9973,538,0
9974,275,0
9975,379,0
9976,132,0
9977,537,0
9978,563,0
9979,956,0
9980,946,0
9981,1100,37
9982,1247,81
9983,1262,121
9984,1233,66
9985,1193,0
9986,1157,0
9987,1073,0
9988,1059,0
9989,924,0
9990,906,0
9991,452,231
9992,419,0
9993,678,0
9994,886,35
9995,1065,58
9996,1154,90
9997,1186,112
9998,1297,129
9999,1358,137
10000,1277,139
10001,927,136
10002,617,136
10003,532,134
10004,379,134
10005,301,134
10006,249,135
10007,240,275
10008,230,389
10009,258,581
10010,245,614
10011,22,2523
10012,99,5005
10013,50,1384
10014,116,4036
10015,49,4437
10016,101,4772
10017,35,1385
10018,0,3441
10019,0,393
10020,81,1779
10021,0,2567
10022,0,1870
10023,0,1404
10024,0,1019
10025,0,818
10026,316,83
10027,26,263
10028,801,118
10029,836,130
10030,563,129
10031,0,128
10032,827,133
10033,278,129
10034,933,127
10035,810,128
10036,605,126
10037,414,127
10038,230,124
10039,0,127
10040,0,125
10041,0,129
10042,0,245
10043,0,419
10044,0,492
10045,0,622
10046,0,736
10047,0,825
10048,0,890
10049,0,969
10050,0,1067
10051,332,4628
10052,334,3613
10053,329,2807
10054,332,2251
10055,326,1716
10056,329,1363
10057,0,326
10058,0,214
10059,345,160
10060,524,141
10061,732,135
10062,926,135
10063,1134,129
10064,1277,128
10065,527,127
10066,742,127
10067,276,260
10068,280,1110
10069,293,711
10070,302,1279
10071,313,539
10072,315,667
10073,315,875
10074,320,1010
10075,320,881
10076,321,1019
10077,320,1143
10078,323,428
10079,324,796
10080,324,151
10081,327,400
10082,387,91
10083,538,97
10084,469,107
10085,485,114
10086,409,122
10087,551,125
10088,501,130
10089,529,137
10090,549,135
10091,540,135
10092,461,134
10093,548,136
10094,517,134
10095,543,137
10096,501,135
10097,56,140
10098,117,140
10099,104,143
10100,92,141
10101,88,142
10102,0,146
10103,68,160
10104,0,169
10105,60,179
10106,0,183
10107,0,185
10108,0,192
10109,319,333
10110,324,282
10111,318,240
10112,317,208
10113,317,219
10114,319,195
10115,318,177
10116,321,154
10117,331,153
10118,346,154
10119,352,156
10120,353,155
10121,355,156
10122,363,154
10123,363,153
10124,359,157
10125,346,154
10126,338,156
10127,332,162
10128,331,156
10129,325,160
10130,318,155
10131,314,165
10132,314,169
10133,314,180
10134,315,195
10135,316,199
10136,0,210
10137,0,216
10138,0,204
10139,0,187
10140,0,181
10141,0,176
10142,0,169
10143,0,168
10144,0,160
10145,0,162
10146,0,163
10147,0,172
10148,0,165
10149,0,168
10150,69,175
10151,319,0
10152,320,0
10153,308,0
10154,316,0
10155,315,0
10156,310,0
10157,317,0
10158,322,0
10159,312,0
10160,313,0
10161,312,0
10162,312,0
10163,307,0
10164,313,0
10165,306,0
10166,175,230
10167,0,223
10168,0,221
10169,0,228
10170,0,218
10171,0,220
10172,0,212
10173,0,218
10174,0,216
10175,0,205
10176,0,199
10177,0,194
10178,0,194
10179,124,196
10180,256,189
10181,331,87
10182,330,0
10183,336,0
10184,334,0
10185,330,0
10186,332,0
10187,336,0
10188,331,0
10189,327,0
10190,326,0
10191,335,0
10192,326,0
10193,324,0
10194,325,0
10195,334,60
10196,319,138
10197,236,126
10198,162,144
10199,94,134
10200,44,132
10201,0,122
10202,0,133
10203,0,131
10204,0,130
10205,66,122
10206,138,130
10207,196,127
10208,248,134
10209,288,140
10210,2049,119
10211,3728,122
10212,5121,96
10213,6222,86
10214,7094,69
10215,7830,63
10216,8440,47
10217,8042,42
10218,6259,39
10219,4739,47
10220,3472,64
10221,2424,90
10222,1586,91
10223,920,100
10224,395,115
10225,347,1612
10226,342,3252
10227,340,4599
10228,337,5706
10229,336,6642
10230,335,7397
10231,336,7925
10232,327,7769
10233,325,6005
10234,324,4566
10235,327,3408
10236,985,337
10237,868,132
10238,875,0
10239,863,0
10240,1029,0
10241,1113,0
10242,1208,0
10243,701,0
10244,0,0
10245,0,0
10246,0,0
10247,0,0
10248,0,0
10249,0,0
10250,0,0
10251,0,0
10252,0,0
10253,0,0
10254,0,0
10255,0,0
10256,303,23
10257,1046,52
10258,1164,0
10259,1200,0
10260,1389,0
10261,1445,0
10262,1257,0
10263,1443,0
10264,1220,0
10265,1548,0
10266,1607,33
10267,1681,53
10268,923,84
10269,0,111
10270,0,150
10271,0,150
10272,91,149
10273,192,140
10274,422,182
10275,410,156
10276,408,2005
10277,383,2536
10278,381,2951
10279,358,2500
10280,350,1739
10281,337,1087
10282,598,78
10283,602,90
10284,578,95
10285,488,103
10286,413,115
10287,383,124
10288,350,125
10289,265,6616
10290,273,7033
10291,277,7578
10292,254,2310
10293,0,10320
10294,279,62
10295,0,154
10296,0,130
10297,244,371
10298,757,117
10299,0,1327
10300,100,132
10301,65,129
10302,73,139
10303,15,197
10304,10,280
10305,7,319
10306,0,352
10307,2,402
10308,0,396
10309,0,366
10310,65,332
10311,0,250
10312,0,165
10313,0,103
10314,0,103
10315,229,127
10316,254,131
10317,295,136
10318,256,134
10319,257,135
10320,259,134
10321,236,134
10322,227,133
10323,223,139
10324,237,135
10325,259,134
10326,233,133
10327,226,135
10328,222,135
10329,212,135
10330,207,133
10331,155,141
10332,173,144
10333,130,153
10334,162,162
10335,128,170
10336,0,172
10337,0,206
10338,0,186
10339,0,195
10340,0,254
10341,0,261
10342,0,269
10343,0,283
10344,0,244
10345,0,315
10346,0,275
10347,0,344
10348,0,310
10349,0,328
10350,0,409
10351,267,0
10352,293,0
10353,314,0
10354,348,0
10355,333,0
10356,325,0
10357,327,0
10358,326,0
10359,329,0
10360,339,0
10361,323,0
10362,321,0
10363,329,0
10364,323,0
10365,324,134
10366,312,254
10367,222,232
10368,140,258
10369,79,232
10370,5,228
10371,0,234
10372,0,237
10373,0,239
10374,0,248
10375,30,244
10376,119,268
10377,174,275
10378,234,237
10379,260,275
10380,297,268
10381,273,785
10382,280,258
10383,276,1
10384,280,0
10385,267,0
10386,262,0
10387,249,0
10388,269,0
10389,271,0
10390,265,0
10391,261,32
10392,315,126
10393,303,173
10394,294,216
10395,231,895
10396,228,1021
10397,165,1049
10398,79,915
10399,14,936
10400,0,1129
10401,0,1136
10402,0,997
10403,0,1011
10404,0,1193
10405,3,1060
10406,71,1087
10407,137,1114
10408,291,330
10409,312,317
10410,1838,312
10411,3811,284
10412,5456,256
10413,6821,219
10414,7852,196
10415,8781,163
10416,9204,141
10417,9074,134
10418,7073,109
10419,5380,79
10420,3960,77
10421,2825,72
10422,1882,80
10423,1103,79
10424,488,58
10425,348,1323
10426,346,3149
10427,339,4562
10428,336,5766
10429,335,6626
10430,332,7196
10431,325,7771
10432,323,8147
10433,321,6426
10434,320,4790
10435,325,3573
10436,331,2541
10437,336,1658
10438,340,899
10439,345,238
10440,581,46
10441,1001,49
10442,543,107
10443,325,106
10444,0,101
10445,0,106
10446,0,105
10447,0,105
10448,0,96
10449,0,103
10450,0,104
10451,0,104
10452,0,103
10453,0,103
10454,0,104
10455,0,148
10456,0,237
10457,0,312
10458,296,215
10459,305,0
10460,316,0
10461,306,0
10462,306,0
10463,304,0
10464,305,0
10465,303,0
10466,304,0
10467,310,0
10468,296,0
10469,317,0
10470,320,0
10471,333,0
10472,347,0
10473,349,95
10474,39,112
10475,0,100
10476,0,105
10477,0,98
10478,0,97
10479,0,106
10480,0,106
10481,0,101
10482,0,105
10483,0,104
10484,0,109
10485,0,117
10486,101,131
10487,232,157
10488,321,167
10489,325,0
10490,327,0
10491,317,0
10492,328,0
10493,324,0
10494,333,0
10495,339,0
10496,337,0
10497,337,0
10498,335,0
10499,342,0
10500,337,0
10501,335,0
10502,343,26
10503,354,104
10504,291,111
10505,0,126
10506,0,123
10507,0,126
10508,0,117
10509,0,112
10510,0,106
10511,0,100
10512,96,122
10513,164,125
10514,217,127
10515,258,116
10516,310,123
10517,320,126
10518,347,128
10519,362,74
10520,353,5
10521,359,0
10522,354,0
10523,354,0
10524,353,0
10525,359,0
10526,358,0
10527,357,0
10528,353,0
10529,360,0
10530,357,18
10531,353,52
10532,355,90
10533,356,109
10534,355,112
10535,332,106
10536,323,103
10537,308,102
10538,310,102
10539,295,102
10540,298,103
10541,297,107
10542,340,3359
10543,346,2394
10544,352,1620
10545,352,965
10546,349,433
10547,410,121
10548,761,112
10549,1060,109
10550,1304,103
10551,1508,102
10552,1674,101
10553,1813,101
10554,1933,100
10555,1733,97
10556,1393,95
10557,1113,93
10558,883,98
10559,688,104
10560,538,100
10561,410,106
10562,333,138
10563,332,504
10564,333,805
10565,333,1065
10566,335,1280
10567,328,1450
10568,326,1580
10569,323,1686
10570,321,1511
10571,321,1169
10572,326,895
10573,325,670
10574,328,487
10575,331,337
10576,333,217
10577,332,130
10578,405,126
10579,469,127
10580,518,126
10581,487,123
10582,0,124
10583,0,122
10584,0,125
10585,0,128
10586,0,126
10587,0,125
10588,0,125
10589,0,124
10590,0,125
10591,0,126
10592,0,124
10593,0,196
10594,0,265
10595,20,319
10596,310,352
10597,333,0
10598,330,0
10599,329,0
10600,323,0
10601,327,0
10602,323,0
10603,324,0
10604,319,0
10605,328,0
10606,324,0
10607,325,0
10608,331,0
10609,344,0
10610,356,0
10611,365,132
10612,165,164
10613,0,166
10614,0,165
10615,0,161
10616,0,159
10617,0,159
10618,0,159
10619,0,161
10620,0,157
10621,0,156
10622,0,154
10623,23,168
10624,146,185
10625,239,196
10626,315,210
10627,324,33
10628,323,0
10629,325,0
10630,321,0
10631,323,0
10632,323,0
10633,327,0
10634,1253,0
10635,2178,0
10636,3143,0
10637,4151,0
10638,4646,0
10639,5243,0
10640,5682,62
10641,4685,144
10642,3576,158
10643,2787,162
10644,1922,164
10645,430,136
10646,371,135
10647,331,138
10648,287,167
10649,279,378
10650,288,613
10651,302,909
10652,312,996
10653,271,4598
10654,296,4902
10655,320,5184
10656,337,4238
10657,344,3307
10658,341,2496
10659,336,1810
10660,337,1173
10661,337,532
10662,338,156
10663,515,0
10664,729,0
10665,911,0
10666,1091,19
10667,1189,62
10668,1297,84
10669,1376,109
10670,1452,130
10671,1356,147
10672,1082,161
10673,920,165
10674,798,166
10675,635,159
10676,495,167
10677,392,166
10678,326,169
10679,275,172
10680,276,397
10681,285,550
10682,296,822
10683,304,954
10684,311,1121
10685,318,1231
10686,320,1310
10687,321,1092
10688,314,808
10689,313,591
10690,314,417
10691,314,258
10692,318,189
10693,327,132
10694,383,124
10695,433,127
10696,465,135
10697,497,146
10698,509,142
10699,533,144
10700,557,143
10701,523,143
10702,472,144
10703,439,140
10704,760,155
10705,619,122
10706,496,118
10707,367,101
10708,294,73
10709,276,173
10710,280,340
10711,288,479
10712,296,628
10713,306,798
10714,315,929
10715,320,1038
10716,326,1157
10717,331,1165
10718,328,309
10719,324,269
10720,322,224
10721,322,192
10722,322,166
10723,321,140
10724,322,119
10725,328,116
10726,334,114
10727,335,128
10728,328,124
10729,325,158
10730,321,130
10731,314,307
10732,318,241
10733,318,170
10734,320,131
10735,319,106
10736,323,108
10737,378,93
10738,1497,0
10739,1149,0
10740,939,38
10741,786,51
10742,629,70
10743,501,104
10744,379,105
10745,290,103
10746,270,87
10747,0,79
10748,318,87
10749,291,724
10750,298,832
10751,302,982
10752,320,276
10753,320,242
10754,309,462
10755,319,182
10756,320,164
10757,321,148
10758,322,116
10759,324,1433
10760,331,1202
10761,336,694
10762,330,242
10763,316,101
10764,406,100
10765,459,117
10766,507,122
10767,563,123
10768,605,123
10769,614,123
10770,645,122
10771,643,120
10772,564,119
10773,501,119
10774,455,124
10775,417,123
10776,388,123
10777,364,123
10778,337,130
10779,337,440
10780,342,798
10781,338,1097
10782,336,1320
10783,337,1466
10784,335,1632
10785,335,1771
10786,338,1610
10787,337,1243
10788,342,948
10789,343,713
10790,344,524
10791,345,357
10792,343,228
10793,344,133
10794,423,131
10795,495,126
10796,553,125
10797,534,130
10798,0,128
10799,0,127
10800,0,124
10801,0,125
10802,0,122
10803,0,124
10804,0,127
10805,0,129
10806,0,129
10807,0,129
10808,374,86
10809,366,436
10810,361,751
10811,366,1000
10812,359,1214
10813,358,1385
10814,360,1534
10815,362,1632
10816,370,1547
10817,365,1209
10818,368,923
10819,375,689
10820,372,495
10821,365,342
10822,371,216
10823,372,118
10824,427,109
10825,496,111
10826,564,110
10827,615,110
10828,202,163
10829,0,165
10830,0,165
10831,0,162
10832,0,162
10833,0,160
10834,0,156
10835,0,160
10836,0,160
10837,0,159
10838,0,160
10839,65,168
10840,172,178
10841,253,193
10842,319,204
10843,332,48
10844,331,0
10845,336,0
10846,333,0
10847,336,0
10848,335,0
10849,331,0
10850,326,0
10851,331,0
10852,326,0
10853,323,0
10854,1730,0
10855,2955,0
10856,3489,63
10857,4257,135
10858,4618,145
10859,372,134
10860,118,132
10861,0,133
10862,0,135
10863,0,133
10864,0,136
10865,0,138
10866,0,143
10867,0,455
10868,0,642
10869,281,3105
10870,301,3822
10871,319,4472
10872,336,5295
10873,343,4243
10874,347,681
10875,345,1888
10876,344,1392
10877,341,915
10878,338,515
10879,336,53
10880,528,0
10881,828,0
10882,966,0
10883,1087,33
10884,1079,67
10885,1199,87
10886,1278,106
10887,1341,118
10888,1418,124
10889,1089,123
10890,826,125
10891,642,123
10892,479,127
10893,404,126
10894,341,127
10895,292,127
10896,288,250
10897,296,487
10898,297,672
10899,306,863
10900,314,963
10901,318,1076
10902,321,1212
10903,324,1011
10904,324,873
10905,328,696
10906,325,573
10907,323,512
10908,324,452
10909,326,297
10910,324,174
10911,327,126
10912,376,113
10913,437,123
10914,479,134
10915,496,134
10916,519,140
10917,537,148
10918,561,148
10919,554,150
10920,515,153
10921,471,156
10922,440,152
10923,439,154
10924,391,153
10925,362,154
10926,346,157
10927,328,154
10928,324,156
10929,322,160
10930,323,185
10931,323,209
10932,328,166
10933,331,199
10934,0,191
10935,0,201
10936,0,176
10937,0,164
10938,0,159
10939,0,158
10940,0,157
10941,0,157
10942,0,157
10943,0,155
10944,0,146
10945,0,143
10946,0,147
10947,0,143
10948,0,144
10949,317,0
10950,318,0
10951,319,0
10952,324,0
10953,321,0
10954,308,0
10955,310,0
10956,301,0
10957,304,0
10958,298,0
10959,301,0
10960,309,0
10961,312,0
10962,300,0
10963,291,0
10964,265,163
10965,0,178
10966,0,183
10967,0,171
10968,0,173
10969,0,184
10970,0,183
10971,0,173
10972,0,167
10973,0,165
10974,0,162
10975,0,173
10976,0,170
10977,58,164
10978,218,170
10979,328,159
10980,323,0
10981,317,0
10982,329,0
10983,324,0
10984,315,0
10985,320,0
10986,327,0
10987,331,0
10988,319,0
10989,317,0
10990,327,0
10991,332,0
10992,333,0
10993,328,0
10994,330,0
10995,317,0
10996,296,0
10997,286,0
10998,284,0
10999,265,0
11000,262,0
11001,256,0
11002,261,0
11003,280,0
11004,291,0
11005,330,0
11006,368,0
11007,381,0
11008,1660,0
11009,3309,0
11010,4882,0
11011,6226,0
11012,7153,0
11013,7899,0
11014,8558,0
11015,8745,0
11016,6723,0
11017,5174,0
11018,3848,0
11019,2795,0
11020,1940,0
11021,1332,0
11022,769,0
11023,544,992
11024,617,2763
11025,540,4119
11026,546,5380
11027,547,6486
11028,545,7140
11029,625,7675
11030,545,7957
11031,632,6131
11032,555,4617
11033,377,796
11034,401,577
11035,406,390
11036,406,234
11037,384,105
11038,445,60
11039,534,54
11040,607,34
11041,464,50
11042,0,50
11043,0,47
11044,0,28
11045,0,25
11046,0,23
11047,0,18
11048,0,21
11049,0,32
11050,0,11
11051,0,12
11052,0,12
11053,0,61
11054,0,130
11055,16,223
11056,406,170
11057,396,0
11058,346,0
11059,342,0
11060,341,0
11061,330,0
11062,347,0
11063,346,0
11064,347,0
11065,357,0
11066,353,0
11067,340,0
11068,350,0
11069,352,0
11070,357,41
11071,368,125
11072,302,138
11073,251,137
11074,188,129
11075,153,130
11076,100,134
11077,65,132
11078,42,133
11079,51,132
11080,119,132
11081,176,132
11082,226,135
11083,251,132
11084,285,146
11085,304,138
11086,326,148
11087,319,89
11088,319,24
11089,323,0
11090,328,0
11091,327,0
11092,321,0
11093,314,0
11094,346,0
11095,309,0
11096,344,0
11097,310,0
11098,343,0
11099,343,0
11100,335,20
11101,321,110
11102,311,132
11103,235,129
11104,196,139
11105,106,128
11106,69,134
11107,43,124
11108,31,134
11109,30,137
11110,103,131
11111,183,140
11112,190,131
11113,235,137
11114,261,144
11115,316,140
11116,322,149
11117,337,95
11118,391,32
11119,359,0
11120,356,0
11121,329,0
11122,357,0
11123,352,0
11124,378,0
11125,345,0
11126,354,0
11127,315,2
11128,310,41
11129,293,75
11130,318,104
11131,102,111
11132,178,130
11133,39,137
11134,0,134
11135,0,132
11136,0,135
11137,0,138
11138,0,129
11139,0,131
11140,0,134
11141,0,133
11142,0,137
11143,0,138
11144,0,142
11145,0,143
11146,0,147
11147,0,117
11148,0,47
11149,5234,157
11150,5942,123
11151,6461,124
11152,6851,138
11153,6140,147
11154,4801,219
11155,3650,253
11156,103,0
11157,94,0
11158,89,27
11159,148,66
11160,88,92
11161,133,118
11162,121,119
11163,43,126
11164,90,123
11165,63,134
11166,0,125
11167,46,120
11168,43,125
11169,0,127
11170,0,128
11171,52,126
11172,48,120
11173,44,115
11174,43,121
11175,0,119
11176,1617,129
11177,3137,117
11178,4250,107
11179,5267,87
11180,6010,80
11181,6591,77
11182,6953,64
11183,6227,62
11184,1299,525
11185,1046,530
11186,816,537
11187,630,558
11188,477,444
11189,347,449
11190,234,444
11191,249,900
11192,217,1081
11193,238,1329
11194,211,1677
11195,238,1720
11196,232,1869
11197,231,1971
11198,226,1920
11199,232,1676
11200,239,1635
11201,250,1427
11202,252,1040
11203,260,1054
11204,264,752
11205,273,657
11206,342,665
11207,407,709
11208,465,920
11209,519,754
11210,0,970
11211,0,767
11212,0,827
11213,0,1023
11214,0,1034
11215,0,1019
11216,0,888
11217,0,936
11218,0,852
11219,0,801
11220,0,672
11221,0,635
11222,0,612
